,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1,mean_test_neg_log_loss,mean_test_precision,mean_test_recall,mean_test_roc_auc,mean_train_accuracy,mean_train_f1,mean_train_neg_log_loss,mean_train_precision,mean_train_recall,mean_train_roc_auc,notes,param_estimator__C,param_estimator__bootstrap,param_estimator__criterion,param_estimator__gamma,param_estimator__kernel,param_estimator__max_depth,param_estimator__max_samples,param_estimator__multi_class,param_estimator__n_estimators,param_estimator__penalty,param_estimator__probability,param_estimator__solver,param_estimator__splitter,param_estimator__tol,param_selector__transform__select__percentile,params,rank_test_accuracy,rank_test_f1,rank_test_neg_log_loss,rank_test_precision,rank_test_recall,rank_test_roc_auc,split0_test_accuracy,split0_test_f1,split0_test_neg_log_loss,split0_test_precision,split0_test_recall,split0_test_roc_auc,split0_train_accuracy,split0_train_f1,split0_train_neg_log_loss,split0_train_precision,split0_train_recall,split0_train_roc_auc,split1_test_accuracy,split1_test_f1,split1_test_neg_log_loss,split1_test_precision,split1_test_recall,split1_test_roc_auc,split1_train_accuracy,split1_train_f1,split1_train_neg_log_loss,split1_train_precision,split1_train_recall,split1_train_roc_auc,split2_test_accuracy,split2_test_f1,split2_test_neg_log_loss,split2_test_precision,split2_test_recall,split2_test_roc_auc,split2_train_accuracy,split2_train_f1,split2_train_neg_log_loss,split2_train_precision,split2_train_recall,split2_train_roc_auc,split3_test_accuracy,split3_test_f1,split3_test_neg_log_loss,split3_test_precision,split3_test_recall,split3_test_roc_auc,split3_train_accuracy,split3_train_f1,split3_train_neg_log_loss,split3_train_precision,split3_train_recall,split3_train_roc_auc,split4_test_accuracy,split4_test_f1,split4_test_neg_log_loss,split4_test_precision,split4_test_recall,split4_test_roc_auc,split4_train_accuracy,split4_train_f1,split4_train_neg_log_loss,split4_train_precision,split4_train_recall,split4_train_roc_auc,split5_test_accuracy,split5_test_f1,split5_test_neg_log_loss,split5_test_precision,split5_test_recall,split5_test_roc_auc,split5_train_accuracy,split5_train_f1,split5_train_neg_log_loss,split5_train_precision,split5_train_recall,split5_train_roc_auc,split6_test_accuracy,split6_test_f1,split6_test_neg_log_loss,split6_test_precision,split6_test_recall,split6_test_roc_auc,split6_train_accuracy,split6_train_f1,split6_train_neg_log_loss,split6_train_precision,split6_train_recall,split6_train_roc_auc,split7_test_accuracy,split7_test_f1,split7_test_neg_log_loss,split7_test_precision,split7_test_recall,split7_test_roc_auc,split7_train_accuracy,split7_train_f1,split7_train_neg_log_loss,split7_train_precision,split7_train_recall,split7_train_roc_auc,split8_test_accuracy,split8_test_f1,split8_test_neg_log_loss,split8_test_precision,split8_test_recall,split8_test_roc_auc,split8_train_accuracy,split8_train_f1,split8_train_neg_log_loss,split8_train_precision,split8_train_recall,split8_train_roc_auc,split9_test_accuracy,split9_test_f1,split9_test_neg_log_loss,split9_test_precision,split9_test_recall,split9_test_roc_auc,split9_train_accuracy,split9_train_f1,split9_train_neg_log_loss,split9_train_precision,split9_train_recall,split9_train_roc_auc,std_fit_time,std_score_time,std_test_accuracy,std_test_f1,std_test_neg_log_loss,std_test_precision,std_test_recall,std_test_roc_auc,std_train_accuracy,std_train_f1,std_train_neg_log_loss,std_train_precision,std_train_recall,std_train_roc_auc
1,3.8418363332748413,0.9562590599060059,0.7836538461538461,0.0,-1.2448612851061982,0.0,0.0,0.5,0.7836537843684628,0.0,-1.244202484708398,0.0,0.0,0.5,BaggingClassifier;HOVON65-GSE24080UAMS,,True,,,,,1,,,,,,,,5,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 5}",1,1,4,1,1,1,0.7857142857142857,0.0,-0.538238771164562,0.0,0.0,0.5,0.7834224598930482,0.0,-0.5401806302792765,0.0,0.0,0.5,0.7857142857142857,0.0,-0.538238771164562,0.0,0.0,0.5,0.7834224598930482,0.0,-0.5401806302792765,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5237857019185234,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5229829191398737,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5237857019185234,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5229829191398737,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5818670505018254,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5805946699014412,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5818670505018254,0.0,0.0,0.5,0.7837116154873164,0.0,-0.580594669901441,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5818670505018254,0.0,0.0,0.5,0.7837116154873164,0.0,-0.580594669901441,0.0,0.0,0.5,0.7831325301204819,0.0,-7.490337049498702,0.0,0.0,0.5,0.7837116154873164,0.0,-7.470336149500041,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5818670505018254,0.0,0.0,0.5,0.7837116154873164,0.0,-0.580594669901441,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5237857019185234,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5229829191398737,0.0,0.0,0.5,0.488284100499476,0.2118742435870611,0.0010364073420403267,0.0,2.0791958871498526,0.0,0.0,0.0,0.00011566223770729245,0.0,2.0755242293851324,0.0,0.0,0.0
2,4.00582263469696,1.105741763114929,0.7836538461538461,0.0,-0.545746687501725,0.0,0.0,0.5,0.7836537843684628,0.0,-0.5454012576185304,0.0,0.0,0.5,BaggingClassifier;HOVON65-GSE24080UAMS,,True,,,,,1,,,,,,,,10,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 10}",1,1,1,1,1,1,0.7857142857142857,0.0,-0.538238771164562,0.0,0.0,0.5,0.7834224598930482,0.0,-0.5401806302792765,0.0,0.0,0.5,0.7857142857142857,0.0,-0.538238771164562,0.0,0.0,0.5,0.7834224598930482,0.0,-0.5401806302792765,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5404262871552346,0.0,0.0,0.5,0.7837116154873164,0.0,-0.539935629362934,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5237857019185234,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5229829191398737,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5237857019185234,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5229829191398737,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5237857019185234,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5229829191398737,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5237857019185234,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5229829191398737,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5818670505018254,0.0,0.0,0.5,0.7837116154873164,0.0,-0.580594669901441,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5818670505018254,0.0,0.0,0.5,0.7837116154873164,0.0,-0.580594669901441,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5818670505018255,0.0,0.0,0.5,0.7837116154873164,0.0,-0.580594669901441,0.0,0.0,0.5,0.6197832385265061,0.17326758750995006,0.0010364073420403267,0.0,0.024436029869254413,0.0,0.0,0.0,0.00011566223770729245,0.0,0.024104853031658078,0.0,0.0,0.0
3,4.558352303504944,1.2833486557006837,0.7836538461538461,0.0,-0.5634460194290463,0.0,0.0,0.5,0.7836537843684628,0.0,-0.5640754506876192,0.0,0.0,0.5,BaggingClassifier;HOVON65-GSE24080UAMS,,True,,,,,1,,,,,,,,20,"{'estimator__bootstrap': True, 'estimator__max_samples': 1, 'selector__transform__select__percentile': 20}",1,1,2,1,1,1,0.7857142857142857,0.0,-0.5761943536584448,0.0,0.0,0.5,0.7834224598930482,0.0,-0.5812300096798416,0.0,0.0,0.5,0.7857142857142857,0.0,-0.5761943536584446,0.0,0.0,0.5,0.7834224598930482,0.0,-0.5812300096798416,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5404262871552346,0.0,0.0,0.5,0.7837116154873164,0.0,-0.539935629362934,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5237857019185234,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5229829191398737,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5987578158858333,0.0,0.0,0.5,0.7837116154873164,0.0,-0.598523016974966,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5404262871552346,0.0,0.0,0.5,0.7837116154873164,0.0,-0.5399356293629339,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5987578158858333,0.0,0.0,0.5,0.7837116154873164,0.0,-0.598523016974966,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5987578158858333,0.0,0.0,0.5,0.7837116154873164,0.0,-0.598523016974966,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5404262871552346,0.0,0.0,0.5,0.7837116154873164,0.0,-0.539935629362934,0.0,0.0,0.5,0.7831325301204819,0.0,-0.5404262871552346,0.0,0.0,0.5,0.7837116154873164,0.0,-0.539935629362934,0.0,0.0,0.5,0.6054837786606733,0.12498307843818715,0.0010364073420403267,0.0,0.02782739444089818,0.0,0.0,0.0,0.00011566223770729245,0.0,0.028579682120611658,0.0,0.0,0.0
0,3.571941542625427,0.6682897329330444,0.7716346153846154,0.19331562613379766,-0.5293327509133399,0.4506495240870241,0.14496527777777776,0.6488636830583947,0.8683262174878447,0.5657968460276355,-0.3126519763804406,0.9802298762699287,0.3993827160493827,0.9541571350525014,RandomForestClassifier;HOVON65-GSE24080UAMS,,,entropy,,,5,,,20,,,,,,1,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 20, 'selector__transform__select__percentile': 1}",2,1,6,1,1,4,0.7142857142857143,0.36842105263157887,-0.6027068491868696,0.35,0.3888888888888889,0.6262626262626263,0.8729946524064172,0.5957446808510638,-0.31223896063188966,0.958904109589041,0.43209876543209874,0.9498904478995491,0.7976190476190477,0.41379310344827586,-0.5769793073764491,0.5454545454545454,0.3333333333333333,0.5269360269360268,0.8903743315508021,0.6611570247933884,-0.30154504158683754,1.0,0.49382716049382713,0.9586651497914296,0.6144578313253012,0.1111111111111111,-0.6505563393327141,0.1111111111111111,0.1111111111111111,0.5188034188034187,0.8664886515353805,0.5535714285714286,-0.3062796566842857,1.0,0.38271604938271603,0.9593139419942373,0.8192771084337349,0.2857142857142857,-0.426497219422932,1.0,0.16666666666666666,0.829059829059829,0.8544726301735648,0.4976958525345622,-0.3255022605379637,0.9818181818181818,0.3333333333333333,0.9496813679096473,0.8313253012048193,0.3636363636363636,-0.40083672113666335,1.0,0.2222222222222222,0.8564102564102564,0.8638184245660881,0.5486725663716814,-0.3224953265537787,0.96875,0.38271604938271603,0.9475992176162533,0.7710843373493976,0.0,-0.5786264881657147,0.0,0.0,0.5145299145299146,0.8838451268357811,0.6390041493775934,-0.291330638421275,0.9746835443037974,0.47530864197530864,0.9590194964982017,0.7831325301204819,0.09999999999999999,-0.5211011153821332,0.5,0.05555555555555555,0.6384615384615384,0.8664886515353805,0.5575221238938053,-0.3140467479376543,0.984375,0.3888888888888889,0.9634151471175889,0.7831325301204819,0.0,-0.4783871687105948,0.0,0.0,0.7025641025641026,0.8571428571428571,0.5158371040723982,-0.32041715505718793,0.9661016949152542,0.35185185185185186,0.9503123225440091,0.7831325301204819,0.0,-0.5454100725401421,0.0,0.0,0.614957264957265,0.8598130841121495,0.5248868778280542,-0.31267734751965065,0.9830508474576272,0.35802469135802467,0.9610700990598776,0.8192771084337349,0.2857142857142857,-0.5107681477016355,1.0,0.16666666666666666,0.6623931623931625,0.8678237650200267,0.5638766519823788,-0.3199866288738834,0.9846153846153847,0.3950617283950617,0.9426041600942225,0.6749430311049225,0.15058357908414471,0.060931460373898454,0.15914753038020993,0.07422342164419078,0.40592029853915657,0.1322119262868783,0.11405309124977268,0.010796013099248058,0.049670869083363246,0.009984002189672245,0.012827915271455407,0.04977085122296603,0.006584485384636302
1,3.991890287399292,0.701314902305603,0.7596153846153846,0.15203622970167086,-0.5272581082983102,0.44717430241327294,0.10583600427350426,0.6389300736656506,0.8759368998236509,0.5997720854420819,-0.30026004451416854,0.9864544787273613,0.4327160493827161,0.9693761861354933,RandomForestClassifier;HOVON65-GSE24080UAMS,,,entropy,,,5,,,20,,,,,,5,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 20, 'selector__transform__select__percentile': 5}",6,3,5,2,3,6,0.6904761904761905,0.23529411764705882,-0.6008735603172023,0.25,0.2222222222222222,0.5968013468013468,0.8810160427807486,0.6337448559670782,-0.29759564568915503,0.9506172839506173,0.47530864197530864,0.961625163274765,0.7380952380952381,0.26666666666666666,-0.5745239829036094,0.3333333333333333,0.2222222222222222,0.5572390572390572,0.8863636363636364,0.6443514644351465,-0.29399369611332565,1.0,0.47530864197530864,0.9679454767623141,0.6024096385542169,0.05714285714285714,-0.6187570211502513,0.058823529411764705,0.05555555555555555,0.5068376068376068,0.8838451268357811,0.6329113924050632,-0.29347048894802397,1.0,0.46296296296296297,0.9736155803731045,0.8072289156626506,0.19999999999999998,-0.39350667273633283,1.0,0.1111111111111111,0.888034188034188,0.8691588785046729,0.5663716814159292,-0.30204468010238605,1.0,0.3950617283950617,0.9729004984541612,0.8313253012048193,0.3636363636363636,-0.4344707749164166,1.0,0.2222222222222222,0.7632478632478633,0.8624833110814419,0.538116591928251,-0.29828759495879525,0.9836065573770492,0.37037037037037035,0.9794624266515237,0.7710843373493976,0.09523809523809525,-0.6203848303547412,0.3333333333333333,0.05555555555555555,0.46153846153846156,0.8998664886515354,0.6987951807228916,-0.2811098098575729,1.0,0.5370370370370371,0.976959639935222,0.7831325301204819,0.0,-0.5077548253662514,0.0,0.0,0.617948717948718,0.8718291054739653,0.5932203389830508,-0.31458806399683287,0.9459459459459459,0.43209876543209874,0.9549603550171409,0.7831325301204819,0.09999999999999999,-0.4890129421681915,0.5,0.05555555555555555,0.7059829059829059,0.8664886515353805,0.5575221238938053,-0.30375820799339676,0.984375,0.3888888888888889,0.9631732811744168,0.7831325301204819,0.0,-0.5340318066326059,0.0,0.0,0.6358974358974359,0.8704939919893191,0.5726872246696035,-0.3027858242738499,1.0,0.4012345679012346,0.9756030874713442,0.8072289156626506,0.19999999999999998,-0.49780826491190694,1.0,0.1111111111111111,0.6572649572649573,0.8678237650200267,0.56,-0.31496643320834655,1.0,0.3888888888888889,0.9675163522409405,0.6620773517453733,0.18680652112306445,0.06433315580017808,0.1142556452341462,0.07342711327657094,0.39142244292192657,0.08416383696683533,0.11828716151368894,0.010946287038150603,0.04806832345635295,0.009520808257920248,0.020096187510693288,0.05056079353018576,0.007350408450895945
2,4.551937484741211,0.7529389142990113,0.7572115384615384,0.12481916145925012,-0.5324482326566823,0.4340144230769231,0.09481837606837606,0.6258133292989062,0.8796775379650587,0.6143903272848446,-0.29508776114055835,0.9945327424585721,0.4462962962962963,0.9739975914616835,RandomForestClassifier;HOVON65-GSE24080UAMS,,,entropy,,,5,,,20,,,,,,10,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 20, 'selector__transform__select__percentile': 10}",7,5,7,3,4,8,0.7380952380952381,0.31250000000000006,-0.5946516672380975,0.35714285714285715,0.2777777777777778,0.5808080808080808,0.8943850267379679,0.6775510204081633,-0.28663434622660366,1.0,0.5123456790123457,0.9707053469852105,0.7142857142857143,0.25,-0.5995877803277703,0.2857142857142857,0.2222222222222222,0.5311447811447811,0.8903743315508021,0.6611570247933884,-0.29080462715981037,1.0,0.49382716049382713,0.9692306071714489,0.5903614457831325,0.10526315789473685,-0.6243845098646592,0.1,0.1111111111111111,0.5222222222222221,0.8838451268357811,0.6329113924050632,-0.28858978802067736,1.0,0.46296296296296297,0.9793362357246513,0.7951807228915663,0.2608695652173913,-0.4595861291741267,0.6,0.16666666666666666,0.7461538461538462,0.8878504672897196,0.6557377049180327,-0.2897000037581704,0.975609756097561,0.49382716049382713,0.9723010915515176,0.7951807228915663,0.10526315789473684,-0.4086786160056464,1.0,0.05555555555555555,0.8470085470085471,0.8651535380507344,0.547085201793722,-0.30107388521052003,1.0,0.3765432098765432,0.9693250888594444,0.7831325301204819,0.0,-0.5970454743799991,0.0,0.0,0.46495726495726497,0.8731642189586115,0.5851528384279476,-0.2883188406655182,1.0,0.41358024691358025,0.9832060908154037,0.7951807228915663,0.10526315789473684,-0.5225720978360933,1.0,0.05555555555555555,0.5923076923076923,0.8918558077436582,0.6666666666666666,-0.297385129861622,1.0,0.5,0.9758449534145162,0.7831325301204819,0.0,-0.5079349471813938,0.0,0.0,0.6247863247863248,0.8704939919893191,0.5726872246696035,-0.30542902422464224,1.0,0.4012345679012346,0.9728899825435884,0.7831325301204819,0.0,-0.5193264575983622,0.0,0.0,0.6709401709401709,0.87716955941255,0.6068376068376068,-0.2937794304749931,0.9861111111111112,0.4382716049382716,0.9784634151471175,0.7951807228915663,0.10526315789473684,-0.48915629777690933,1.0,0.05555555555555555,0.6794871794871795,0.8624833110814419,0.538116591928251,-0.3091625358030259,0.9836065573770492,0.37037037037037035,0.9686731024039372,0.5756164474178775,0.17294807816677005,0.06145318974203352,0.10862877727979874,0.06660983395449042,0.4110241962486697,0.09333741731206865,0.1081176516511761,0.01096743476747216,0.04894949849828701,0.007448084630329653,0.008704143513162836,0.050831375002568346,0.004738188440311129
3,4.981960391998291,0.7404441356658935,0.75,0.07348914921258375,-0.5430361580558171,0.12592301528599606,0.06149839743589743,0.6315112104775567,0.8858210233966144,0.6405394972852194,-0.29062195534037105,0.9973809523809525,0.4734567901234567,0.9757864824393986,RandomForestClassifier;HOVON65-GSE24080UAMS,,,entropy,,,5,,,20,,,,,,20,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 20, 'selector__transform__select__percentile': 20}",8,8,8,8,6,7,0.6785714285714286,0.1818181818181818,-0.591637545561966,0.2,0.16666666666666666,0.6296296296296297,0.9010695187165776,0.704,-0.28108733164529126,1.0,0.5432098765432098,0.9750452955799941,0.7142857142857143,0.29411764705882354,-0.61629580227118,0.3125,0.2777777777777778,0.5269360269360269,0.8983957219251337,0.6935483870967741,-0.2785539217879199,1.0,0.5308641975308642,0.9780263767749547,0.6506024096385542,0.06451612903225808,-0.5855131890169039,0.07692307692307693,0.05555555555555555,0.5153846153846153,0.8798397863818425,0.6153846153846153,-0.291271127649644,1.0,0.4444444444444444,0.9725639893158349,0.7710843373493976,0.0,-0.4456703366905135,0.0,0.0,0.8008547008547008,0.8678237650200267,0.56,-0.30544681705962046,1.0,0.3888888888888889,0.9718804551286095,0.7951807228915663,0.1904761904761905,-0.400954298168112,0.6666666666666666,0.1111111111111111,0.8957264957264957,0.8731642189586115,0.5851528384279476,-0.2963944347617882,1.0,0.41358024691358025,0.9791364334237702,0.7710843373493976,0.0,-0.6361492466660649,0.0,0.0,0.44188034188034186,0.8931909212283045,0.6747967479674798,-0.2790378311577171,0.9880952380952381,0.5123456790123457,0.9793572675457967,0.7831325301204819,0.0,-0.5346140825669167,0.0,0.0,0.5811965811965811,0.8865153538050734,0.6443514644351465,-0.2981586830686215,1.0,0.47530864197530864,0.9680736955012935,0.7710843373493976,0.0,-0.49183107068033405,0.0,0.0,0.7128205128205127,0.8918558077436582,0.6666666666666666,-0.2906526273912378,1.0,0.5,0.975056260121564,0.7831325301204819,0.0,-0.6042649534725294,0.0,0.0,0.5717948717948718,0.8744993324432577,0.5948275862068965,-0.2928914192718833,0.9857142857142858,0.42592592592592593,0.9817864428880897,0.7831325301204819,0.0,-0.5219628502621861,0.0,0.0,0.6401709401709402,0.8918558077436582,0.6666666666666666,-0.2927253596099867,1.0,0.5,0.9769386081140766,0.776023410476991,0.1831075957792762,0.04790325112443565,0.10346614215725625,0.07397160713719562,0.2072903312262617,0.09139024398130609,0.13091002411819677,0.010799658677606898,0.04654800273018462,0.008310450444735506,0.005265081997022834,0.049923733939742594,0.003905482040606515
4,14.414701914787292,0.9899329662322998,0.7716346153846154,0.17019735778926956,-0.5188575355431455,0.3709935897435897,0.13955662393162394,0.6773384734923197,0.8728673882467175,0.5827104950201696,-0.3061166855564902,1.0,0.41234567901234576,0.9678299883765092,RandomForestClassifier;HOVON65-GSE24080UAMS,,,entropy,,,5,,,500,,,,,,1,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 500, 'selector__transform__select__percentile': 1}",2,2,1,5,2,1,0.7857142857142857,0.5,-0.5612351002680993,0.5,0.5,0.7306397306397306,0.8890374331550802,0.6556016597510373,-0.30231136921905194,1.0,0.4876543209876543,0.963795137572157,0.7380952380952381,0.35294117647058826,-0.595409090658662,0.375,0.3333333333333333,0.5614478114478114,0.8877005347593583,0.65,-0.2992934067137482,1.0,0.48148148148148145,0.9636687313024059,0.6385542168674698,0.16666666666666666,-0.6258695803208781,0.16666666666666666,0.16666666666666666,0.5162393162393162,0.8638184245660881,0.5405405405405406,-0.30479171934871835,1.0,0.37037037037037035,0.9639619744673691,0.7951807228915663,0.1904761904761905,-0.4213751354703418,0.6666666666666666,0.1111111111111111,0.8658119658119657,0.8664886515353805,0.5535714285714286,-0.3133431745216698,1.0,0.38271604938271603,0.9702715208109871,0.8192771084337349,0.2857142857142857,-0.39322988462147346,1.0,0.16666666666666666,0.9085470085470085,0.8638184245660881,0.5405405405405406,-0.3129246080212386,1.0,0.37037037037037035,0.9738364144951311,0.7831325301204819,0.0,-0.5838603774893243,0.0,0.0,0.5025641025641026,0.8798397863818425,0.6153846153846153,-0.2945412059295051,1.0,0.4444444444444444,0.9727006961532799,0.7831325301204819,0.0,-0.5052980002653439,0.0,0.0,0.6273504273504273,0.8718291054739653,0.5789473684210525,-0.30772102498736786,1.0,0.4074074074074074,0.965697099711864,0.7831325301204819,0.0,-0.47900404227109683,0.0,0.0,0.7153846153846154,0.8664886515353805,0.5535714285714286,-0.30972009030586567,1.0,0.38271604938271603,0.9664226975413801,0.7831325301204819,0.0,-0.532002049533084,0.0,0.0,0.6538461538461539,0.8718291054739653,0.5789473684210525,-0.30820535128304005,1.0,0.4074074074074074,0.9687046501356552,0.8072289156626506,0.19999999999999998,-0.48985921357121825,1.0,0.1111111111111111,0.6923076923076923,0.8678237650200267,0.56,-0.3083149052346964,1.0,0.3888888888888889,0.9692409615748628,1.067238208104665,0.346118251269687,0.04859274811805037,0.16545177977471992,0.07167451829842024,0.3852658762009576,0.1580749293364021,0.12894495392147542,0.008960162791465609,0.040874768322453854,0.00565780793910827,0.0,0.04166552353255853,0.0035157531590687503
5,25.663143134117128,0.8272627592086792,0.7740384615384616,0.1299456950669944,-0.522573937611216,0.3673820970695971,0.0892761752136752,0.6557019903173751,0.8778089145598766,0.6051831883987708,-0.2938586892455787,1.0,0.43518518518518523,0.9848491049380922,RandomForestClassifier;HOVON65-GSE24080UAMS,,,entropy,,,5,,,500,,,,,,5,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 500, 'selector__transform__select__percentile': 5}",1,4,2,6,5,2,0.8095238095238095,0.42857142857142855,-0.5719127038774029,0.6,0.3333333333333333,0.7129629629629629,0.8943850267379679,0.6775510204081633,-0.29252833719522203,1.0,0.5123456790123457,0.9777103611005772,0.75,0.2222222222222222,-0.5995235022796708,0.3333333333333333,0.16666666666666666,0.5168350168350168,0.8943850267379679,0.6775510204081633,-0.2867941126107022,1.0,0.5123456790123457,0.9815973538954199,0.6385542168674698,0.0625,-0.612238434963582,0.07142857142857142,0.05555555555555555,0.5008547008547009,0.8704939919893191,0.5726872246696035,-0.29547073407804486,1.0,0.4012345679012346,0.9828275180347867,0.7951807228915663,0.1904761904761905,-0.4237238715836867,0.6666666666666666,0.1111111111111111,0.8743589743589744,0.8718291054739653,0.5789473684210525,-0.29718858095386835,1.0,0.4074074074074074,0.9863608639872126,0.8192771084337349,0.2857142857142857,-0.39879579451465996,1.0,0.16666666666666666,0.8965811965811965,0.8704939919893191,0.5726872246696035,-0.2963370338465039,1.0,0.4012345679012346,0.9895997644436031,0.7831325301204819,0.0,-0.5992243678913594,0.0,0.0,0.45384615384615384,0.8851802403204272,0.638655462184874,-0.2821235371325661,1.0,0.4691358024691358,0.9885692052074789,0.7831325301204819,0.0,-0.5194886808820697,0.0,0.0,0.5820512820512821,0.8758344459279038,0.5974025974025974,-0.29879566831399834,1.0,0.42592592592592593,0.9824173975224515,0.7831325301204819,0.0,-0.48963983044696074,0.0,0.0,0.6820512820512821,0.8718291054739653,0.5789473684210525,-0.2966511485764411,1.0,0.4074074074074074,0.9840368477506467,0.7831325301204819,0.0,-0.528633957349024,0.0,0.0,0.6307692307692307,0.8758344459279038,0.5974025974025974,-0.2936449013937245,1.0,0.42592592592592593,0.9880539255894167,0.7951807228915663,0.10526315789473684,-0.48103668616790446,1.0,0.05555555555555555,0.7076923076923077,0.8678237650200267,0.56,-0.2990528383547157,1.0,0.3888888888888889,0.9873178118493281,1.3912519653933915,0.16655868115231162,0.048404594124627116,0.14107417059535826,0.07085116344677574,0.39618217091787294,0.10329908590546082,0.1422489333674443,0.009433472930338775,0.04152807105495104,0.005180901617144552,0.0,0.04384454532612289,0.0035672684384212465
6,34.40719013214111,0.8720966577529907,0.7716346153846154,0.09235428314375681,-0.5229791737866575,0.344551282051282,0.06143162393162393,0.6478526014583706,0.878343852409273,0.6072814538958407,-0.2898202667661956,1.0,0.43765432098765433,0.9891818359573941,RandomForestClassifier;HOVON65-GSE24080UAMS,,,entropy,,,5,,,500,,,,,,10,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 5, 'estimator__n_estimators': 500, 'selector__transform__select__percentile': 10}",2,7,3,7,7,5,0.7738095238095238,0.2962962962962963,-0.567841292939693,0.4444444444444444,0.2222222222222222,0.7508417508417509,0.8970588235294118,0.6882591093117408,-0.2878853362247895,1.0,0.5246913580246914,0.981871234146547,0.75,0.2222222222222222,-0.5964097975899181,0.3333333333333333,0.16666666666666666,0.4941077441077441,0.8983957219251337,0.6935483870967741,-0.28392344321266044,1.0,0.5308641975308642,0.9846416382252561,0.6746987951807228,0.0,-0.5953496340115648,0.0,0.0,0.5205128205128204,0.8758344459279038,0.5974025974025974,-0.2889001009206301,1.0,0.42592592592592593,0.9895471848907396,0.7951807228915663,0.1904761904761905,-0.4319934111315853,0.6666666666666666,0.1111111111111111,0.8632478632478633,0.8664886515353805,0.5535714285714286,-0.2917294957968848,1.0,0.38271604938271603,0.9916083033629882,0.7951807228915663,0.10526315789473684,-0.4095139533394732,1.0,0.05555555555555555,0.8863247863247863,0.8744993324432577,0.5913043478260869,-0.29428018226581965,1.0,0.41975308641975306,0.9925337034933854,0.7951807228915663,0.10526315789473684,-0.5933269381310632,1.0,0.05555555555555555,0.45299145299145294,0.8825100133511349,0.6271186440677966,-0.2807675716289818,1.0,0.4567901234567901,0.9923549330136496,0.7831325301204819,0.0,-0.516627518460382,0.0,0.0,0.5846153846153846,0.8731642189586115,0.5851528384279476,-0.2943366781616839,1.0,0.41358024691358025,0.989189643931268,0.7831325301204819,0.0,-0.5003631395898002,0.0,0.0,0.6495726495726496,0.8744993324432577,0.5913043478260869,-0.29278903418314894,1.0,0.41975308641975306,0.9886638484026331,0.7831325301204819,0.0,-0.5323278582344213,0.0,0.0,0.5914529914529915,0.8731642189586115,0.5851528384279476,-0.28970825470990785,1.0,0.41358024691358025,0.9914295328832523,0.7831325301204819,0.0,-0.48461298066811576,0.0,0.0,0.6854700854700855,0.8678237650200267,0.56,-0.2938825705574487,1.0,0.3888888888888889,0.9899783372242202,1.822584131637739,0.2483846773774381,0.03469595729664508,0.1055942312132729,0.06391064358391571,0.3953507560440781,0.07657544013106278,0.1415000519934052,0.010537635087311061,0.04593545487389516,0.004365511322515719,0.0,0.04895260220470825,0.0032762479593941188
